data_hora,ticker,intervalo_utilizado,mensagem
2025-05-18 07:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-18 07:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-18 11:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-18 20:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-18 22:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 00:23,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 12:04,PENDLE/USD,1h,⚠️ Intervalo ajustado automaticamente para 1h
2025-05-19 12:10,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:14,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:16,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:16,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:16,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:16,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:40,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 21:40,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 22:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 23:03,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-19 23:06,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 13:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 14:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 14:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 14:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 14:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-21 17:06,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-22 01:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-22 01:38,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-22 01:38,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-22 01:38,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 09:41,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 09:41,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 09:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 09:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 21:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 22:03,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 22:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 22:04,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 22:05,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-23 23:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-24 23:54,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-24 23:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-24 23:59,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 00:35,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 00:35,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 00:35,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 00:35,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 12:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 12:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 21:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 21:12,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 21:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-25 22:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-26 15:08,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-26 17:41,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-27 00:11,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 15:48,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 15:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 15:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 15:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 16:05,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:41,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:42,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:42,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:42,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:43,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 20:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 21:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 21:32,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 22:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 22:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-28 23:37,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-29 00:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:51,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 14:54,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:13,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:32,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 15:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 16:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 17:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 18:32,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 18:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 21:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 22:12,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-30 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 00:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:07,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:19,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:19,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:19,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:19,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:20,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:22,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 07:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 12:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 13:04,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:01,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-05-31 22:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 13:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 13:14,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 16:50,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 21:48,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 22:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 23:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-01 23:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 14:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 14:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 14:23,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 14:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:18,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:55,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:57,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:57,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:57,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:57,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:57,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 15:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 16:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 16:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 19:12,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 19:21,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 20:16,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 20:37,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 20:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 21:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 22:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-02 22:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:05,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:34,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:34,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:34,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:34,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:35,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:36,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:38,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:42,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 00:52,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:00,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:01,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-03 14:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:42,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:44,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 17:45,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:20,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:21,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:22,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:25,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-05 18:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:57,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:58,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:59,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-06 23:59,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:01,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-07 00:03,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:49,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:53,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:53,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:54,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:55,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:55,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-08 23:56,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:25,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:27,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-11 22:33,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 15:02,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 15:39,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:26,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 17:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:14,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:15,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:16,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:19,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 22:27,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-12 23:53,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:43,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:45,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:46,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:47,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 08:47,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:26,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:27,RAY/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,SOL/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:28,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:29,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:30,BTC/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:31,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:32,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
2025-06-13 15:34,PENDLE/USD,15min,⚠️ Intervalo ajustado automaticamente para 15min
